Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.496294
Longitude: -46.620088
Altitude: 785.64
Situacao: Operante
Data Inicial: 2017-04-12
Data Final: 2017-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(W/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2017-06-20;0100;0;931,4;1022,722834;931,4;931;-2,202;19;16,8;13,4;17,1;16,8;13,4;13,3;12,4;80;79;80;145;4,9;1,9;
2017-06-20;0200;0;931,2;1022,503224;931,4;930,9;-1,996;19;16,8;13,5;16,9;16,7;13,6;13,4;12,4;81;80;81;123;4,7;2,4;
2017-06-20;0300;0;931,2;1022,569241;931,3;931,1;-,091;18;16,6;13,4;16,9;16,6;13,5;13,4;12,4;81;80;81;152;4,5;1,8;
2017-06-20;0400;0;931;1022,481911;931,2;930,9;-,615;18;16,2;13,5;16,7;16,2;13,6;13,3;12,3;84;81;84;141;4,6;1,8;
2017-06-20;0500;0;930,6;1021,97644;931;930,6;-1,301;18;16,4;13,5;16,5;16,2;13,7;13,5;12,3;85;83;83;136;4,5;1,2;
2017-06-20;0600;0;930,4;1021,822954;930,6;930,4;-,947;18;16,2;13,3;16,5;16,2;13,5;13,3;12,3;83;82;83;141;5,4;1,9;
2017-06-20;0700;0;930,5;1021,999034;930,6;930,3;-1,717;18;16;13,2;16,2;16;13,3;13,1;12,3;83;82;83;164;5,4;2,5;
2017-06-20;0800;0;930,7;1022,4514;930,7;930,5;-2,219;17;15,3;13,5;16;15,2;13,5;13,1;12,3;89;83;89;176;5;1,4;
2017-06-20;0900;,2;931,2;1022,967359;931,2;930,7;-2,443;17;15,4;12,9;15,5;15,3;13,6;12,9;12,2;89;84;85;174;6,2;2,9;
2017-06-20;1000;0;931,9;1023,836489;931,9;931,1;-,013;17;15,1;12,8;15,4;15;12,9;12,7;12,2;87;85;86;170;5,4;2,6;
2017-06-20;1100;0;932,5;1024,462254;932,5;931,9;91,034;17;15,2;12,7;15,2;14,8;12,9;12,6;12,3;87;85;85;166;6,8;3;
2017-06-20;1200;0;933,5;1025,42726;933,5;932,5;225,338;17;15,6;12,3;15,7;15,2;12,6;12,2;12,3;85;80;81;170;6,7;2,5;
2017-06-20;1300;0;934;1025,876489;934;933,5;445,118;17;15,9;12,2;15,9;15,5;12,4;12;12,5;81;78;79;159;7,3;3,4;
2017-06-20;1400;0;933,8;1025,45749;934;933,7;965,985;18;16,5;12;17,2;15,7;12,8;11,8;12,6;80;73;75;162;7,8;3,1;
2017-06-20;1500;0;933,4;1024,918932;933,8;933,4;667,738;18;16,8;12,4;16,8;16,2;12,4;12;12,8;77;74;75;157;6,7;3,1;
2017-06-20;1600;0;932,8;1024,49198;933,4;932,8;440,579;18;16,1;12,6;16,8;15,9;12,9;12;12,6;82;74;80;136;7;2,1;
2017-06-20;1700;0;932,6;1024,172822;932,8;932,6;448,081;18;16,4;13;16,7;15,9;13;12,1;12,7;81;75;81;147;6,2;2,1;
2017-06-20;1800;0;932,5;1024,362115;932,6;932,5;221,437;18;15,5;12,7;16,4;15,4;12,9;12,1;12,5;84;77;83;148;6,3;2,2;
2017-06-20;1900;0;932,6;1024,471966;932,6;932,5;167,328;17;15,5;12,6;15,7;15,4;12,8;12,4;12,4;84;81;83;165;5,9;2,6;
2017-06-20;2000;0;933,1;1025,054599;933,1;932,6;70,82;17;15,4;12,2;15,7;15,3;12,6;12,1;12,3;83;80;81;151;5,6;2;
2017-06-20;2100;,4;933,3;1025,508676;933,3;933;1,853;17;14,7;12,2;15,4;14,7;12,3;12;12,3;85;81;85;160;7;3,1;
2017-06-20;2200;0;933,6;1025,838316;933,7;933,3;-2,84;16;14,7;12,3;14,7;14,5;12,5;12,2;12,2;87;85;86;138;6,4;1,5;
2017-06-20;2300;,2;934;1026,513576;934,1;933,6;-2,487;16;14;11,8;14,7;13,8;12,4;11,8;12,2;88;85;87;169;6,4;3,3;
2017-06-21;0000;0;934,3;1026,74208;934,4;934;-2,656;16;14,3;12,1;14,3;13,9;12,2;11,8;12,2;88;86;86;149;6,3;1,3;
2017-06-21;0100;0;934,5;1027,029332;934,6;934,3;-2,694;16;14,1;11,8;14,3;14,1;12;11,6;12,2;86;85;86;146;5,8;1,7;
2017-06-21;0200;0;934,4;1026,851974;934,6;934,4;-2,238;15;14,3;12;14,4;14;12,1;11,8;12,2;87;86;86;138;4,1;,9;
2017-06-21;0300;0;934,5;1026,961868;934,6;934,4;-,927;16;14,3;11,7;14,5;14,3;12;11,7;12,2;86;84;84;137;4,8;1,5;
2017-06-21;0400;0;934,2;1026,564841;934,5;934,1;-1,101;16;14,5;11,9;14,5;14,2;11,9;11,7;12,2;85;84;85;122;5,5;2,8;
2017-06-21;0500;0;933,8;1026,125293;934,2;933,8;,664;16;14,5;12,1;14,5;14,4;12,1;11,9;12,2;85;85;85;118;4,8;2,7;
2017-06-21;0600;0;933,7;1026,049048;933,9;933,6;-,13;16;14,4;12,3;14,5;14,2;12,4;12,1;12,2;88;85;88;106;5,6;2,2;
2017-06-21;0700;0;933,6;1025,871905;933,7;933,6;-2,848;16;14,6;12,6;14,6;14,3;12,6;12,3;12,2;89;88;88;119;4,1;1,4;
2017-06-21;0800;0;933,6;1025,838316;933,7;933,6;-2,616;16;14,7;12,5;14,7;14,6;12,6;12,5;12,2;88;86;86;103;4,5;2,4;
2017-06-21;0900;0;933,9;1026,100828;933,9;933,6;-,233;16;14,9;12,6;14,9;14,7;12,6;12,5;12,2;86;86;86;110;5,2;2,5;
2017-06-21;1000;0;934,4;1026,683761;934,4;933,9;2,008;16;14,8;12,4;15;14,8;12,7;12,4;12,2;86;85;86;119;6,3;2,9;
2017-06-21;1100;0;935,4;1027,849807;935,4;934,4;71,445;16;14,6;12,8;14,8;14,5;12,8;12,4;12,2;89;86;89;122;6,3;2,7;
2017-06-21;1200;,4;936,1;1028,350241;936,1;935,4;354,55;16;15,4;13,7;15,4;14,5;13,7;12,8;12,6;90;89;90;141;5,4;1,3;
2017-06-21;1300;0;936,3;1028,502992;936,4;936,1;498,441;16;15,6;13,3;15,8;15,3;13,8;13,1;12,6;90;85;86;111;4,7;2,5;
2017-06-21;1400;,2;936,2;1028,126309;936,4;936,2;672,26;17;16,4;14;16,7;15,3;14,8;13,2;12,8;89;86;86;136;4,3;1,6;
2017-06-21;1500;0;935,6;1027,070277;936,2;935,6;1025,897;18;17,6;13,2;17,7;16,3;14,2;13,1;12,8;86;75;75;110;5,8;2,4;
2017-06-21;1600;0;934,8;1025,994957;935,6;934,8;1186,885;19;18,2;13,1;18,4;17,6;13,5;13;12,8;76;71;72;115;6;2,5;
2017-06-21;1700;0;934,2;1025,140291;934,8;934,2;1212,85;20;18,8;13,3;18,8;17,9;13,4;12,7;13,8;74;69;70;100;6,5;2,9;
2017-06-21;1800;0;933,6;1024,22185;934,2;933,6;1458,774;21;19,6;13,6;20;18,5;13,8;12,5;14,2;71;65;68;128;6,7;2,7;
2017-06-21;1900;0;933,6;1024,677891;933,6;933,5;963,468;21;18,2;13,3;19,9;18,2;13,6;12,7;12,9;73;66;73;154;7;3,3;
2017-06-21;2000;0;933,7;1025,050334;933,7;933,5;329,14;20;17,4;13,4;18,3;17,4;13,8;13,3;12,6;78;73;78;144;6;2,2;
2017-06-21;2100;0;933,9;1025,501049;933,9;933,7;17,676;19;16,7;13,5;17,4;16,7;13,5;13,3;12,5;81;78;81;154;5,8;2,4;
2017-06-21;2200;0;934,5;1026,193037;934,5;933,9;-1,643;19;16,6;13,4;16,7;16,5;13,5;13,3;12,5;82;81;82;127;6,9;2,3;
2017-06-21;2300;0;934,9;1026,731885;934,9;934,4;-2,183;18;16,3;13,3;16,6;16,3;13,5;13,3;12,4;82;81;82;126;6,2;2,1;
2017-06-22;0000;0;935,3;1027,171175;935,3;934,9;-2,114;18;16,3;13,2;16,4;16,2;13,3;13,2;12,4;83;82;82;130;5,8;2,1;
2017-06-22;0100;0;935,6;1027,533916;935,6;935,3;-1,387;18;16,2;13,3;16,3;16,2;13,3;13,1;12,4;83;82;83;120;5,4;2,2;
2017-06-22;0200;0;935,4;1027,347553;935,6;935,4;-2,55;18;16,1;13,2;16,3;16,1;13,3;13,2;12,4;83;82;83;119;5,1;2,9;
2017-06-22;0300;0;935,1;1026,984785;935,4;935,1;-2,087;18;16,2;13,2;16,3;16,1;13,3;13,2;12,4;83;82;83;121;6;3;
2017-06-22;0400;0;935;1026,908234;935,1;935;-,681;17;16,1;13,1;16,2;16,1;13,4;13,1;12,4;84;83;83;105;6,1;2,5;
2017-06-22;0500;0;934,4;1026,282534;935;934,4;,176;17;16;13,1;16,1;15,9;13,1;13;12,3;83;82;83;113;5,3;2;
2017-06-22;0600;0;934;1025,876489;934,5;934;-1,363;17;15,9;12,9;16;15,9;13,1;12,9;12,3;83;82;82;87;4,2;2;
2017-06-22;0700;0;933,7;1025,646955;934;933,7;-1,974;17;15,6;12,5;16;15,6;12,9;12,5;12,3;82;81;81;99;6,9;2,8;
2017-06-22;0800;0;933,5;1025,494018;933,7;933,5;-1,719;17;15,4;12,3;15,6;15,4;12,5;12,2;12,3;82;81;82;94;5,5;2,4;
2017-06-22;0900;0;933,5;1025,594337;933,6;933,4;-3,164;17;15,1;12,1;15,4;14,8;12,3;12,1;12,3;84;82;83;75;6,5;2,2;
2017-06-22;1000;0;933,9;1026,201555;933,9;933,5;2,174;16;14,6;11,9;15,1;14,5;12,1;11,8;12,2;84;82;84;80;6,7;2,7;
2017-06-22;1100;0;934,5;1026,760064;934,5;933,9;212,734;16;14,9;12;14,9;14,6;12;11,7;12,4;84;82;83;71;5,9;2;
2017-06-22;1200;0;935,1;1026,885092;935,1;934,5;848,529;17;16,5;12,2;16,6;14,9;12,5;11,9;13,5;83;75;75;92;6,1;2,2;
2017-06-22;1300;0;935,3;1026,576545;935,3;935,1;2018,907;19;18,1;12,5;18,2;16,3;12,9;11,9;14,2;76;69;70;84;7,9;2,8;
2017-06-22;1400;0;934,9;1025,875802;935,4;934,9;2271,01;20;18,9;12,2;19,3;17,4;13,1;11,8;14,2;71;65;65;90;9,3;2,8;
2017-06-22;1500;0;934;1024,144822;934,9;934;2802,079;21;21,2;13,2;21,2;18,7;13,2;12,2;14,2;67;59;60;79;8;3,3;
2017-06-22;1600;0;933,1;1023,157959;934;933,1;2915,02;23;21,2;11,8;21,8;20,5;13,1;11,3;14,2;60;53;55;93;8,8;4,4;
2017-06-22;1700;0;932,5;1022,340304;933,2;932,5;2378,084;23;21,7;11,4;22;20,9;12,9;11,3;14,2;58;52;52;91;9,4;3,4;
2017-06-22;1800;0;931,8;1021,541006;932,5;931,8;2116,752;24;21,8;11,2;22,2;21,1;12,3;11,2;14,2;56;51;51;94;8,5;3,7;
2017-06-22;1900;0;931,8;1021,604743;931,9;931,8;1441,319;25;21,6;11,1;22,3;21,6;11,9;11;14,2;53;50;51;78;8,5;4,3;
2017-06-22;2000;0;931,7;1021,750935;931,8;931,6;439,982;24;20,8;13,2;21,7;20,8;13,2;11,2;12,8;62;51;62;112;8,5;3,2;
2017-06-22;2100;0;932,2;1022,97816;932,2;931,7;29,378;22;18,7;14,3;20,8;18,7;14,5;13,1;12,5;76;62;75;127;6,1;2;
2017-06-22;2200;0;932,6;1023,67855;932,6;932,2;-3,537;21;17,9;13,9;18,7;17,9;14,3;13,9;12,5;78;75;78;121;6,2;2,9;
2017-06-22;2300;0;933;1024,248954;933;932,6;-3,54;20;17,5;13,7;17,9;17,5;14;13,7;12,5;79;78;78;116;6,2;1,6;
2017-06-23;0000;0;933,6;1025,039439;933,7;933;-3,54;19;17,1;12,9;17,7;17,1;13,7;12,9;12,4;78;75;76;93;4,9;1,9;
2017-06-23;0100;0;933,8;1025,39124;933,9;933,6;-3,54;18;16,7;12,6;17,2;16,7;13;12,6;12,4;77;76;76;82;5,4;2,5;
2017-06-23;0200;0;933,8;1025,557044;933,9;933,8;-3,54;18;16,2;11,9;16,9;16,2;12,6;11,9;12,4;76;75;76;65;5,6;2,1;
2017-06-23;0300;0;933,9;1025,900031;933,9;933,8;-3,54;17;15,5;11,9;16,2;15,5;11,9;11,8;12,4;79;76;79;64;5,9;2;
2017-06-23;0400;0;933,9;1026,067301;934;933,9;-3,54;17;15;11,7;15,6;15;11,9;11,7;12,4;81;79;81;60;6,3;2,2;
2017-06-23;0500;0;933,8;1026,091672;933,9;933,8;-3,54;16;14,6;11,9;15;14,6;12;11,7;12,4;84;81;84;62;6,3;2,3;
2017-06-23;0600;0;933,6;1025,97282;933,8;933,6;-3,54;16;14,3;12;14,7;14,3;12,1;11,8;12,3;86;84;86;74;6,4;2;
2017-06-23;0700;0;933,6;1026,073955;933,7;933,5;-3,54;15;14;11,7;14,3;14;12;11,7;12,3;86;86;86;80;4,4;1,3;
2017-06-23;0800;0;933,6;1025,871905;933,7;933,5;-3,534;15;14,6;12;14,6;14;12,1;11,7;12,3;87;84;84;68;4,3;2;
2017-06-23;0900;0;933,9;1026,167955;933,9;933,5;-3,479;16;14,7;12;14,8;14,6;12,1;11,9;12,3;84;84;84;75;6,9;2,5;
2017-06-23;1000;0;934,1;1026,387715;934,1;933,8;2,517;16;14,7;12;14,8;14,7;12,1;12;12,3;84;84;84;80;7,2;2,6;
2017-06-23;1100;0;934,8;1026,989078;934,8;934,1;89,458;16;15,2;12;15,2;14,7;12,1;12;12,3;84;81;82;75;7,8;3,3;
2017-06-23;1200;0;935,5;1027,4907;935,6;934,8;540,646;16;16;12,2;16,1;15,2;12,4;11,9;12,8;82;77;78;80;8,3;3;
2017-06-23;1300;0;935,8;1027,322799;935,9;935,5;1744,371;18;17,5;12,1;17,7;15,7;12,5;11,8;14,2;78;70;70;79;8,8;3,3;
2017-06-23;1400;0;935,6;1026,64392;935,9;935,6;2670,602;20;18,9;11,7;19,4;17,4;13,1;11,7;14,2;71;63;63;72;8,7;4,1;
2017-06-23;1500;0;934,8;1025,279446;935,6;934,8;2927,405;21;20,4;11,2;21;18,7;12,5;11,1;14,3;64;55;56;73;8,6;3;
2017-06-23;1600;0;933,9;1023,779465;934,8;933,9;2949,849;22;22;10,7;22,5;20,3;12,3;9,9;14,3;58;46;49;70;8,6;2,4;
2017-06-23;1700;0;933,2;1022,789707;933,9;933,2;2686,645;24;22,7;10,7;22,9;21,4;11,3;9,8;14,2;50;44;47;88;6,7;2,4;
2017-06-23;1800;0;932,7;1022,432155;933,2;932,7;2145,329;25;22,1;11,4;22,8;21,8;11,7;9,5;14,2;52;44;51;117;6,1;2,1;
2017-06-23;1900;0;932,6;1022,386191;932,7;932,5;1359,668;25;21,9;11;22,1;21,6;11,6;10,9;14,2;53;50;50;106;6,3;2,2;
2017-06-23;2000;0;932,9;1023,324539;932,9;932,6;349,467;24;20;13,3;21,9;20;13,3;10,6;12,8;65;50;65;145;6,3;2,2;
2017-06-23;2100;0;933,4;1024,688075;933,4;932,9;29,885;22;17,5;13,4;20;17,5;13,6;13,4;12,5;77;65;77;151;5,7;2,4;
2017-06-23;2200;0;933,9;1025,534165;933,9;933,4;-3,54;20;16,6;13,1;17,6;16,6;13,5;13,1;12,5;80;77;80;142;5;1,6;
2017-06-23;2300;0;934,4;1026,249256;934,4;933,9;-3,54;19;16,1;13;16,6;16;13,1;13;12,5;82;80;82;191;3,9;,6;
2017-06-24;0000;0;934,7;1026,512239;934,7;934,4;-3,54;18;16,3;13,2;16,4;16;13,3;13;12,4;83;82;82;125;4;1,6;
2017-06-24;0100;0;934,8;1026,588842;934,8;934,6;-3,513;18;16,4;13,2;16,4;16,1;13,2;13;12,4;82;81;81;105;4;1;
2017-06-24;0200;0;935;1026,941534;935;934,8;-3,446;18;16;13,1;16,4;16;13,2;13;12,4;83;81;83;115;3,2;1,9;
2017-06-24;0300;0;934,8;1026,821889;935;934,8;-3,431;17;15,7;12,9;16;15,7;13,1;12,9;12,4;84;83;83;89;4;2;
2017-06-24;0400;0;934,7;1026,879216;934,8;934,7;-3,54;17;15,2;12,7;15,7;15,2;12,9;12,7;12,4;85;83;85;73;4,5;,8;
2017-06-24;0500;0;934,3;1026,573884;934,7;934,3;-3,54;16;14,8;12,4;15,3;14,8;12,8;12,4;12,3;86;85;86;71;4,4;1,2;
2017-06-24;0600;0;934,1;1026,421322;934,4;934,1;-3,54;16;14,6;12,3;14,9;14,6;12,6;12,3;12,3;86;86;86;85;4,9;1,5;
2017-06-24;0700;0;934,1;1026,320573;934,1;934;-3,54;16;14,9;12,6;14,9;14,5;12,6;12,3;12,3;87;86;86;83;5,5;2,8;
2017-06-24;0800;0;934,2;1026,430446;934,2;934;-3,513;16;14,9;12,4;14,9;14,7;12,6;12,3;12,3;86;85;85;80;6,7;2,8;
2017-06-24;0900;0;934,6;1026,802857;934,6;934,2;-3,345;16;15,1;12,3;15,1;14,9;12,4;12,2;12,3;85;83;83;77;8;3,1;
2017-06-24;1000;0;935;1027,309427;935;934,6;2,192;16;14,9;12,1;15,1;14,8;12,3;12,1;12,3;84;83;84;81;8;3,2;
2017-06-24;1100;0;935,8;1027,92033;935,8;935;281,518;16;15,7;12,2;15,7;14,9;12,2;12;13;84;80;80;74;6,5;2,3;
2017-06-24;1200;0;936,3;1028,07012;936,3;935,8;1055,91;18;16,9;12,3;16,9;15,7;12,5;12;14,2;80;74;74;87;6,5;2,9;
2017-06-24;1300;0;936,6;1027,970557;936,6;936,3;2021,084;19;18,2;12,5;18,4;16,8;12,9;12,1;14,3;74;68;69;83;6,3;2,7;
2017-06-24;1400;0;936,5;1027,500985;936,7;936,5;2587,993;21;19,3;12,2;20,1;18,2;13,2;11,7;14,3;69;61;63;83;5,6;2,8;
2017-06-24;1500;0;935,8;1026,376236;936,5;935,8;2868,328;22;20,4;12;21,1;19,3;13,2;11,7;14,3;64;57;59;80;5,4;2;
2017-06-24;1600;0;934,9;1025,324628;935,8;934,9;2679,073;23;20,6;11,5;21,8;20,2;12,8;11;13,9;59;53;56;97;5,4;1,6;
2017-06-24;1700;0;934,1;1024,222424;934,9;934,1;2366,503;23;21,3;11,7;21,7;20,5;12,4;11,3;14,3;58;53;54;106;6,7;3,4;
2017-06-24;1800;0;933,7;1023,783832;934,1;933,6;2053,933;24;21,3;11;21,8;20,9;12,2;10,9;14,3;56;51;52;93;7,1;2,9;
2017-06-24;1900;0;933,5;1023,628617;933,7;933,5;1459,465;24;21,1;10,5;21,9;21;11,6;10,5;14,3;53;50;51;102;6,9;3,5;
2017-06-24;2000;0;933,9;1024,38915;933,9;933,5;368,333;24;20,1;13,1;21,3;20,1;13,1;10,3;12,8;64;50;64;130;7,1;2,1;
2017-06-24;2100;0;934,2;1025,500515;934,2;933,9;56,576;22;17,7;13,6;20,1;17,7;13,6;13,2;12,5;77;64;77;155;6,8;2,4;
2017-06-24;2200;0;934,8;1026,4231;934,8;934,2;-3,54;20;16,9;13,5;17,7;16,8;13,5;13,4;12,5;80;77;80;164;5,9;2,1;
2017-06-24;2300;0;935,2;1026,829215;935,3;934,8;-1,556;19;17;13,4;17,1;16,8;13,6;13,3;12,5;80;79;79;125;5,8;1,8;
2017-06-25;0000;0;935,6;1027,235325;935,6;935,2;-1,821;19;17,1;13,4;17,2;17;13,4;13,1;12,4;79;77;79;113;5,6;2,1;
2017-06-25;0100;0;936,1;1027,71817;936,1;935,6;-1,405;19;17,3;13,1;17,3;17,1;13,4;13,1;12,4;79;77;77;122;4,8;1,7;
2017-06-25;0200;0;936,2;1028,026643;936,2;936;-3,341;19;16,7;12,9;17,3;16,7;13;12,8;12,4;78;76;78;122;5,6;2,6;
2017-06-25;0300;0;935,9;1027,830111;936,2;935,9;-2,689;18;16,3;12,6;16,7;16,3;13;12,6;12,4;79;78;79;106;5,6;2,3;
2017-06-25;0400;0;935,4;1027,380867;935,9;935,4;-3,524;18;16;12,7;16,3;16;12,7;12,5;12,4;81;79;81;100;5,8;2,5;
2017-06-25;0500;0;934,8;1026,955591;935,4;934,8;-3,54;17;15,3;12,7;16;15,3;12,8;12,6;12,3;85;81;85;84;5;1,9;
2017-06-25;0600;0;934,7;1026,812275;934,8;934,7;-3,54;17;15,4;12,2;15,4;15,2;12,8;12,2;12,3;85;82;82;73;6;2,8;
2017-06-25;0700;0;934,9;1027,098939;935;934,7;-3,474;17;15,2;12,1;15,5;15,2;12,3;12,1;12,3;82;81;82;107;5,3;1,9;
2017-06-25;0800;0;934,8;1026,989078;935;934,8;-2,85;16;15,2;11,9;15,4;15,2;12,2;11,9;12,3;82;80;81;76;6,5;2,4;
2017-06-25;0900;0;935;1027,242319;935;934,8;-3,081;16;15,1;12,1;15,2;14,8;12,1;11,8;12,3;83;81;82;100;5,3;,6;
2017-06-25;1000;0;935,3;1027,504883;935,3;935;5,203;16;15,3;11,9;15,3;15,1;12,1;11,9;12,2;82;80;80;100;3,6;1,8;
2017-06-25;1100;0;935,9;1028,164033;935,9;935,3;188,648;16;15,3;11,7;15,4;15;12;11,6;12,7;81;79;79;105;3,4;1,3;
2017-06-25;1200;0;936,3;1028,103274;936,3;935,9;1008,127;18;16,8;11;16,9;15,3;12,2;11;14,2;79;69;69;89;5,6;2,6;
2017-06-25;1300;0;936,6;1028,267106;936,6;936,3;1676,865;19;17,3;10,9;18,3;16,8;11,7;10,7;13,2;70;63;66;100;5,6;2,6;
2017-06-25;1400;0;936;1027,017575;936,6;936;2416,094;20;19,1;10,3;19,7;17;12,2;10,2;13,3;68;56;57;68;6,3;2,2;
2017-06-25;1500;0;935,3;1026,021969;936;935,3;2807,566;21;19,8;9,1;20,1;18;10,5;9,1;14,3;59;50;50;61;6;2,9;
2017-06-25;1600;0;934,5;1025,079625;935,3;934,5;3001,185;22;20;9,2;20,7;19,3;10,2;8,5;14,3;53;47;50;78;6;2,3;
2017-06-25;1700;0;933,7;1023,912112;934,5;933,7;2754,334;23;20,9;7;21,2;20;9,7;6,7;14,3;50;40;41;110;6,3;2,7;
2017-06-25;1800;0;933,3;1023,34524;933,7;933,3;2237,009;24;21,3;7,7;21,8;20,9;8,3;6,4;14,3;42;38;41;103;5,7;2,9;
2017-06-25;1900;0;932,9;1023,09904;933,3;932,9;1481,27;24;20,7;11;21,7;20,6;11,1;6,6;14,3;54;38;54;147;6,5;2,4;
2017-06-25;2000;0;933,3;1024,381363;933,3;932,9;394,733;23;18,1;11,3;20,7;18,1;11,8;10,7;12,8;65;53;64;160;7,2;3,1;
2017-06-25;2100;0;933,7;1025,215285;933,7;933,3;27,474;21;16,9;11,3;18,1;16,9;12;11,2;12,5;71;64;70;134;6;2,4;
2017-06-25;2200;0;934;1025,909801;934;933,7;-3,54;19;15,8;11,3;16,9;15,8;11,5;11,3;12,5;75;70;75;151;6,3;2,6;
2017-06-25;2300;0;934,7;1026,678684;934,7;934;-3,09;18;15,8;11,8;15,9;15,6;11,8;11,3;12,4;77;75;77;159;6,3;2,5;
2017-06-26;0000;0;935;1027,008205;935,1;934,7;-,758;18;15,8;11,5;16;15,8;12;11,5;12,4;77;76;76;148;5,7;2;
2017-06-26;0100;0;935,1;1027,184821;935,2;935;-,798;18;15,6;11;15,8;15,6;11,6;10,9;12,4;76;74;74;140;5,4;2,1;
2017-06-26;0200;0;934,8;1026,821889;935,1;934,8;-1,986;17;15,7;11,7;15,7;15,6;11,7;11;12,4;77;74;77;126;4,7;2;
2017-06-26;0300;0;934,5;1026,827234;934,9;934,5;-3,151;17;14,7;10,6;15,7;14,7;11,8;10,6;12,4;77;76;77;98;5,5;3,3;
2017-06-26;0400;0;934,2;1026,733386;934,5;934,2;-3,54;16;14;10,8;14,7;14;10,8;10,6;12,3;81;77;81;89;5,5;2,2;
2017-06-26;0500;0;934;1026,648826;934,2;934;-3,54;15;13,6;10,9;14;13,5;11;10,8;12,3;84;81;84;98;4,2;2,2;
2017-06-26;0600;0;933,5;1026,133084;934;933,5;-3,339;15;13,5;10,8;13,8;13,5;11,1;10,8;12,3;84;83;84;69;6,3;2,2;
2017-06-26;0700;0;933,3;1026,014933;933,5;933,2;-1,57;15;13,2;10,9;13,5;13,2;11,1;10,8;12,3;85;84;85;81;7,7;3,9;
2017-06-26;0800;0;933,1;1025,795065;933,3;933,1;-1,998;15;13,2;10,8;13,4;13,1;11,1;10,8;12,3;87;85;85;69;7,7;2,6;
2017-06-26;0900;0;933,7;1026,45467;933,7;933,1;-3,54;15;13,2;10,7;13,3;13,1;10,8;10,7;12,2;86;85;85;87;6,8;2,7;
2017-06-26;1000;0;934,2;1026,902547;934,2;933,7;1,729;14;13,5;10,7;13,5;13,2;10,8;10,6;12,2;85;83;83;78;8,3;3;
2017-06-26;1100;0;935,1;1027,824052;935,1;934,2;187,925;15;13,7;10,6;13,8;13,5;10,8;10,6;12,4;83;81;81;85;7,1;3,1;
2017-06-26;1200;0;935,4;1027,748918;935,4;935,1;1045,269;16;14,9;10,8;14,9;13,6;11;10,4;14,2;82;76;76;83;6,8;3,2;
2017-06-26;1300;0;935,4;1027,380867;935,6;935,4;2054,712;18;16;10,8;16,4;14,8;11,4;10,6;14,3;77;71;71;88;6,7;2,7;
2017-06-26;1400;0;934,8;1025,962189;935,4;934,8;2619,715;19;18,3;11,3;18,3;16;12,1;10,8;14,3;73;64;64;82;7,2;3,5;
2017-06-26;1500;0;934;1024,563505;934,8;934;2946,285;20;19,9;10,5;20,3;18;12;10,4;14,3;65;55;55;64;7,2;2;
2017-06-26;1600;0;932,9;1023,163354;934;932,9;2961,634;21;20,5;11,3;21,1;18,8;11,8;10;14,3;59;52;55;108;6,2;2,3;
2017-06-26;1700;0;932,3;1022,280747;932,9;932,3;2641,456;23;21,2;10,7;21,6;20;11,8;10,1;14,3;56;51;51;131;5,3;1,6;
2017-06-26;1800;0;931,6;1021,258111;932,3;931,6;2090,651;24;22;10,8;22,2;20,9;11,4;10,3;14,3;53;48;49;95;4,7;1,4;
2017-06-26;1900;0;931,8;1021,636646;931,8;931,5;1382,61;25;21,5;10,3;22;21,4;11;9,8;14,2;50;47;49;84;5;2,2;
2017-06-26;2000;0;932,1;1022,285949;932,1;931,8;355,993;24;20,5;10,6;21,5;20,5;11;10,1;12,8;54;49;53;100;4,4;1,8;
2017-06-26;2100;0;932,5;1023,079868;932,5;932,1;28,877;22;19,4;10,9;20,5;19,4;10,9;10,4;12,5;58;53;58;92;4,1;2,1;
2017-06-26;2200;0;932,5;1023,568784;932,5;932,4;-3,54;21;17,9;12,9;19,5;17,9;12,9;10,9;12,5;73;58;73;125;4,1;2;
2017-06-26;2300;0;933;1024,512773;933;932,5;-3,54;19;16,7;12,9;17,9;16,7;12,9;12,8;12,5;78;73;78;127;3,8;1,2;
